jerusalem:,0,0,0,1,,
jesse,1,0,0,0,,
jessica,0,1,1,2,,
@jessie,1,0,0,0,,
jessie,1,0,0,0,,
#jesus,1,0,0,0,,
'jesus,1,0,0,0,,
jesus,4,6,2,32,,
jesus!,0,1,0,0,,
jesus',0,1,0,0,,
jesus!!,0,1,0,0,,
jesus!!!!,0,1,0,0,,
jesus's,0,2,0,0,,
jet,0,0,0,1,,
jets,0,1,0,1,,
jewish,0,7,0,2,,
jews,0,0,0,1,,
jezebel,0,0,0,2,,
jezebel's,0,0,0,1,,
jill,1,0,0,0,,
jim,1,1,1,1,,
jimi,0,0,1,0,,
jimmy,0,0,0,2,,
jjjjjj,0,0,1,0,,
j/k,0,0,0,1,,
jk,2,0,2,4,,
jk!,0,1,0,0,,
jla,0,0,0,1,,
jn,1,0,0,0,,
jo,1,0,0,0,,
joanie,1,0,0,0,,
job,12,18,5,13,,
job!,4,1,0,1,,
job?,0,1,0,0,,
job!!,2,1,0,0,,
job:),1,0,0,0,,
job!!!!!!,0,0,1,0,,
jobs,0,1,0,1,,
jobs!,1,0,0,0,,
jock,0,0,0,1,,
joe,0,0,1,0,,
joe!!!!,0,0,0,1,,
joel,1,0,0,0,,
joey,0,0,0,1,,
jogging,0,0,0,1,,
johanne,1,0,0,0,,
(john,1,0,0,0,,
john,2,12,1,11,,
john!,0,5,0,2,,
john!!,0,0,0,1,,
john!!0,0,1,0,0,,
johnson,2,0,0,1,,
join,9,1,0,3,,
joined,0,0,0,1,,
joining,1,0,0,2,,
joining?,0,0,0,1,,
joint,0,0,0,1,,
jok?,0,0,0,1,,
joke,1,3,2,12,,
joke?,0,0,0,1,,
jokes,0,1,1,9,,
jokin!,0,0,0,1,,
joking,0,0,0,1,,
jolly,0,0,0,2,,
jon,0,1,0,0,,
jon!,0,0,0,1,,
jonah,0,0,0,1,,
jonathan,2,0,0,0,,
jones,1,0,0,0,,
jones*,1,0,0,0,,
jordan,0,1,0,0,,
jordan:,2,0,0,0,,
josh,1,8,0,7,,
josh!,0,1,0,0,,
josh!!!,0,2,0,0,,
josh's,0,1,0,0,,
joshua,0,1,0,2,,
joshua's,0,1,0,0,,
journal,0,1,0,0,,
journalism,0,0,0,1,,
journey,1,2,0,3,,
journey!!,1,0,0,0,,
joy,4,2,1,2,,
joy!,0,0,0,1,,
joy!!!!,0,1,0,0,,
jpg,0,0,0,3,,
jsa,2,0,0,0,,
jt:,2,0,0,0,,
judah,1,0,1,1,,
judaism,0,1,0,0,,
judge,2,1,1,3,,
judgemental,0,1,0,0,,
judges',0,0,0,1,,
judgin,1,0,0,0,,
judging,1,0,0,2,,
judgment,0,0,0,2,,
judgmental,1,1,0,0,,
judy,0,0,0,1,,
judy!!!,1,0,0,0,,
juice,4,0,0,1,,
juju,0,0,1,0,,
juli,1,0,0,0,,
julia!,1,0,0,0,,
juliana,1,0,0,0,,
julianna,1,0,1,0,,
julianna!!!!,0,0,1,0,,
july,1,0,0,1,,
jump,2,1,0,3,,
jump!!!,1,0,0,0,,
jumpin,0,0,0,1,,
jumping,1,1,0,0,,
june,0,4,0,2,,
junk,1,0,1,2,,
jurisprudence,0,0,0,1,,
jus,1,0,0,1,,
just,159,100,43,172,,
justice,0,0,0,1,,
(justin,0,1,0,0,,
justin,2,3,1,6,,
justin!,0,0,1,0,,
justin's,0,0,0,1,,
just$25,1,0,0,0,,
k,0,1,1,4,,
k?,1,0,0,0,,
kai-lee,1,0,0,0,,
kaioken,0,0,0,1,,
kake,1,0,0,0,,
kale??,1,0,0,0,,
kaleigh,1,0,0,1,,
(kallah,0,0,1,0,,
kameron,0,0,0,2,,
kansas,0,0,0,2,,
kara,0,0,0,1,,
karate!!,0,1,0,0,,
karen,2,0,0,0,,
kasey!!,1,0,0,0,,
kass!,3,0,0,0,,
kassi,2,0,0,0,,
kassie,1,0,1,0,,
kassie!,1,0,0,0,,
kassy,0,0,1,0,,
kassy-andra!,1,0,0,0,,
katarina,0,1,0,0,,
katelyn,1,0,1,0,,
kathleen,1,0,0,0,,
kathryn,1,0,0,0,,
kathy,0,0,0,1,,
katie,0,0,0,2,,
katie:,1,0,0,0,,
katie's,1,0,0,0,,
kats,1,0,0,0,,
katye,1,0,0,0,,
katye:,1,0,0,0,,
kay,1,0,0,0,,
kaygan,2,0,0,0,,
kaygie,2,0,1,0,,
kayleigh,1,0,0,0,,
kayleigh!,1,0,0,0,,
kayleigh!!,1,0,0,0,,
kaylyn,1,0,0,0,,
kbo?,0,0,0,1,,
kbu,0,0,0,1,,
kbye,3,0,0,0,,
kbyeee,1,0,0,0,,
k-cup,1,0,0,0,,
k-cups,1,0,0,0,,
kean:,1,0,0,0,,
keep,28,15,11,23,,
keeper,1,0,0,1,,
keeping,3,0,0,3,,
keeps,2,0,0,3,,
keith,3,0,2,0,,
kellie,0,0,0,1,,
kelly,0,1,1,1,,
kelly!!,0,0,0,1,,
kels,1,0,0,0,,
kelsey--i,0,0,0,1,,
kennedy,1,0,0,0,,
kenny,0,0,1,0,,
kentucky,1,1,0,2,,
kenya,0,0,0,1,,
keona,1,0,0,0,,
keurig,2,0,0,0,,
key,0,1,0,0,,
keyboard,0,0,1,1,,
keyboard?,0,0,1,0,,
keys,1,0,0,0,,
khakis,0,0,0,1,,
khokba,0,1,0,0,,
kia,1,0,1,0,,
kia?,1,0,0,0,,
kick,2,1,0,2,,
kickboxing,1,0,0,0,,
kicked,0,2,0,2,,
kicking,0,0,1,0,,
kid,2,5,0,8,,
kid!,0,0,0,1,,
kidding,3,0,1,4,,
kidding!,0,1,0,0,,
kiddo,0,0,0,1,,
kiddo!,1,0,0,0,,
kiddos,1,0,0,0,,
kids,10,10,2,13,,
kids!,3,0,0,0,,
kife,0,0,1,0,,
kiks,0,1,0,0,,
kill,3,0,2,5,,
killed,3,1,0,3,,
killer,0,0,1,1,,
killer!,1,0,0,0,,
killer!!,0,0,1,0,,
killin,0,0,1,1,,
killing,8,1,1,1,,
kills,3,0,2,0,,
kim,0,2,0,0,,
kim!,1,0,0,0,,
kind,7,8,0,12,,
kind?,0,0,1,1,,
kind!!!,0,1,0,0,,
kinda,6,1,5,5,,
kindle,1,0,0,0,,
kindness,2,0,0,0,,
kinds,0,2,0,1,,
king,0,2,0,5,,
kingdom,0,0,0,2,,
kings,0,0,0,1,,
kirk,1,0,0,2,,
kirkum,0,0,0,1,,
kirsten,2,0,4,2,,
kirsten!,1,0,0,0,,
kirsten's,0,0,1,0,,
kiss,0,0,2,0,,
kisses,1,1,0,1,,
kitchen,1,0,0,0,,
kitchen!,1,0,0,0,,
kitty,2,0,1,1,,
ki-yay,0,0,0,1,,
kjv,0,0,0,1,,
klo,1,0,0,0,,
kloe!,1,0,0,0,,
klondike,0,0,1,0,,
k-mart,0,0,0,1,,
knee,2,0,1,0,,
knees,0,1,1,1,,
knew,14,11,2,8,,
knife,0,0,1,1,,
knit,0,0,0,1,,
kno,0,0,0,2,,
knob,0,0,1,0,,
knock,0,0,2,4,,
knocked,0,0,1,1,,
knockout,1,0,0,0,,
know,108,75,21,90,,
know!,5,1,0,3,,
know?,0,0,0,1,,
know!!,2,1,2,0,,
know!!!,1,0,0,0,,
know!:),0,0,0,1,,
know!!!!!!,1,0,0,0,,
knowing,3,2,2,1,,
knowledge,0,1,0,2,,
known,1,5,3,3,,
knows,2,4,1,3,,
knox,0,0,1,0,,
knudsen,1,0,0,0,,
knws,1,0,0,0,,
koalafications,0,0,0,1,,
kody,1,0,0,0,,
kohout,0,0,0,1,,
korea,0,0,0,1,,
korey,1,0,0,0,,
kossa,0,1,0,0,,
koup,2,0,0,0,,
kris,2,1,1,2,,
kris!,0,0,0,2,,
krispy's,1,0,0,0,,
krissy,1,0,0,0,,
krista?,0,0,0,1,,
kristen,2,0,0,1,,
kristina,1,0,0,0,,
kroger,1,3,0,1,,
krys,0,0,0,1,,
kudos,1,0,0,0,,
kungrajoolashens,0,0,1,0,,
kush,0,0,0,1,,
ky,5,4,1,2,,
ky?,0,1,0,0,,
kylee,1,0,0,0,,
:-l,0,0,0,1,,
l,0,1,0,2,,
la,0,0,0,1,,
lab,0,1,0,1,,
lab?,0,0,1,0,,
label,0,0,0,1,,
labeled,0,0,0,1,,
labels,0,0,1,1,,
lack,0,1,1,0,,
ladder,0,1,0,0,,
ladies,3,0,0,1,,
ladies------i,1,0,0,0,,
lady,6,0,3,5,,
lady!,2,1,0,0,,
lady!!,2,0,0,0,,
lady:),0,1,0,0,,
lady!!!,0,1,0,0,,
ladys!,1,0,0,0,,
lag,0,0,0,1,,
lager,1,0,0,0,,
lahv,0,1,0,0,,
laid,0,0,1,0,,
lamb,0,0,0,1,,
lame,2,1,0,1,,
lancaster,1,0,1,0,,
land,0,0,0,8,,
landslide,0,0,0,1,,
lane,1,3,0,1,,
lane!!!!!,0,0,0,1,,
lang!!,0,0,0,1,,
language,0,1,0,0,,
language!,0,1,0,0,,
laosy,0,0,0,1,,
lap,0,1,0,0,,
lapalme!!,0,1,0,0,,
lappy,1,0,0,0,,
#laptoplyfe,0,0,1,0,,
large,0,1,1,0,,
larger,0,0,0,2,,
larmour,0,0,0,1,,
larry,0,5,0,0,,
lart(building,0,0,1,0,,
larvae,1,0,0,0,,
last,20,6,9,16,,
last!,1,0,0,0,,
lasts,0,0,1,1,,
*late,0,0,0,1,,
late,8,3,1,4,,
late!,0,1,0,0,,
lately,2,1,0,2,,
lately??,1,0,0,0,,
later,5,3,1,3,,
later?,0,1,0,0,,
laugh,4,4,0,1,,
laugh!,1,0,0,0,,
laugh!!,1,0,0,0,,
laughed,0,3,1,1,,
laughing,5,0,3,0,,
laughing!,0,1,0,0,,
laughing),1,0,0,0,,
laughter,0,0,0,1,,
laundry,0,1,0,0,,
laundry!!,1,0,0,0,,
laura,0,1,0,1,,
lauren,1,0,1,2,,
laviolette,0,1,0,1,,
law,0,5,1,3,,
lawyer,0,0,1,0,,
lawyer?,0,0,1,0,,
lay,2,0,0,0,,
layouts,0,1,0,0,,
layover,1,0,0,0,,
laziness,0,0,0,1,,
lazy,0,0,1,3,,
lbs,1,0,0,0,,
lc,0,0,1,1,,
lcd,0,1,0,0,,
lchs,1,0,0,0,,
lea!,0,0,0,1,,
lead,0,3,0,2,,
leader,0,1,0,1,,
leader!,1,0,0,0,,
leaders,0,0,0,1,,
leadership,0,1,0,0,,
leading,0,1,0,0,,
leads,1,1,0,3,,
leaf,1,0,0,1,,
league,0,0,0,2,,
leah,2,0,0,0,,
leaked,0,0,0,2,,
leaks,0,0,0,1,,
leaning,1,0,0,0,,
leap,0,0,0,1,,
learn,4,7,3,9,,
learned,2,4,1,4,,
learning,4,1,0,2,,
#learntospell,0,1,0,0,,
leash,0,0,0,1,,
least,4,7,4,22,,
leather,0,0,0,1,,
leave,10,6,3,7,,
leaven,0,0,0,1,,
leaving,4,0,0,3,,
lectib,0,0,0,1,,
led,0,3,0,0,,
lee!,1,0,0,0,,
leeann,1,0,0,0,,
leesha,1,0,0,0,,
left,3,6,2,7,,
left?,1,0,0,0,,
lefty!,0,0,1,0,,
lefty?!!,0,0,1,0,,
leg,1,1,0,2,,
leg!,0,0,1,0,,
legal,0,2,1,0,,
legend,0,0,1,0,,
legendary,0,0,0,1,,
legit,0,0,0,5,,
legit!,0,0,0,2,,
legitimate,0,1,0,0,,
legitimately,0,0,0,1,,
legs,2,0,0,0,,
leigh,0,0,0,2,,
lemon,3,1,0,1,,
lemonade,0,1,0,0,,
lena,1,0,0,0,,
lend,0,0,0,1,,
length,1,0,0,0,,
lengthening,0,0,1,0,,
les,0,0,0,2,,
less,1,3,2,4,,
lesson,0,1,1,2,,
lessons,1,1,0,0,,
lest,0,0,0,1,,
lester,1,0,0,0,,
let,24,25,13,28,,
let's,2,2,2,7,,
lets,2,0,1,6,,
letter,0,1,0,0,,
letters,1,0,0,0,,
letting,0,3,1,1,,
lev,0,0,0,1,,
level,0,2,0,3,,
leveled,0,0,0,1,,
levels,0,1,0,0,,
levi,0,1,0,0,,
lewis,0,1,0,0,,
lewis!!!!!!,0,1,0,0,,
lex,0,0,1,0,,
lex?,0,0,0,1,,
lexie,0,0,0,1,,
lexington,2,2,1,0,,
lezlie,0,1,0,0,,
liberal/,0,0,0,1,,
liberals,0,0,0,2,,
liberties,0,0,0,1,,
liberty,0,0,1,0,,
library,0,0,0,1,,
license,0,1,0,1,,
licked,0,1,0,0,,
lid,0,2,0,0,,
lie,0,0,2,0,,
lied,1,0,0,0,,
lies,1,0,0,1,,
lieutenant,0,0,0,1,,
life,22,16,7,34,,
life!,1,4,0,1,,
life),0,0,0,1,,
life?,1,0,0,0,,
life!!,0,1,0,0,,
life!!!,1,0,0,0,,
life!?!?!?!?,0,0,1,0,,
lifeadonya,0,0,1,0,,
lifelong,0,1,0,0,,
lifetime,0,1,1,0,,
lift,0,0,0,1,,
lifted?,1,0,0,0,,
lifted!!,0,0,0,1,,
lifting,1,0,0,0,,
light,1,2,2,7,,
light's,1,0,0,0,,
lights,0,0,0,1,,
lightyear,0,0,1,1,,
liiiiiiiiiiiiiieeeeeeeeeeeeezzzzzzzz,0,0,0,1,,
liiiiiiiiiiiiiiiiiiieeeeeezzzzzzzzzzz!!,0,0,0,1,,
like,111,57,37,125,,
like?,0,0,0,1,,
like!!!,1,0,0,0,,
like!!!!,1,0,0,0,,
liked,7,2,1,2,,
like'em?,0,0,0,1,,
likely,0,1,0,3,,
likes,1,2,2,3,,
liking,0,1,0,0,,
lil,3,4,2,2,,
limb,0,1,0,0,,
lime,0,1,0,0,,
limes,0,1,0,0,,
limit,0,0,1,1,,
limited,0,0,0,1,,
limits,0,1,0,0,,
limo,0,2,0,0,,
lim√≥n,0,1,0,0,,
linage,0,0,0,1,,
lincoln,2,1,0,1,,
linda,1,2,0,0,,
lindsay,1,0,0,0,,
lindsey,3,0,1,0,,
line,5,4,2,3,,
line?,1,1,0,0,,
lines,0,0,1,3,,
lingered,1,0,0,0,,
link,2,0,0,0,,
link?,1,0,0,0,,
linus,0,1,0,0,,
lions,1,0,0,1,,
lip,1,0,0,0,,
lips?,1,0,0,0,,
lipton,1,0,0,0,,
liquid,1,0,0,0,,
lisa,4,0,0,3,,
list,4,3,0,7,,
list*,0,0,0,1,,
list!!!,1,0,0,0,,
listen,3,6,2,6,,
listened,0,1,1,2,,
listening,0,1,0,4,,
#listentotheannointed,0,0,1,0,,
lists,0,0,0,1,,
lit,0,0,1,0,,
liter,0,0,0,2,,
literal,0,0,0,1,,
literally,2,3,1,2,,
literally!,1,1,0,0,,
literally!!,0,0,0,1,,
litter,1,0,1,0,,
little,20,16,6,27,,
little!,1,0,0,1,,
littliest,1,0,0,0,,
live,6,6,5,13,,
lived,2,2,0,3,,
lives,2,8,0,2,,
lives!,0,1,0,0,,
livin,0,0,0,1,,
living,5,0,3,4,,
liz,0,0,0,1,,
lizard,0,0,0,1,,
lll,0,0,0,1,,
llloooooovvvvveeee,1,0,0,0,,
lloyd,0,0,0,1,,
lmao,11,2,5,3,,
lmao!,0,0,0,2,,
lmao!!,1,0,0,0,,
lmao!!!,0,0,1,0,,
lmfao,4,0,0,0,,
lmk,0,1,0,0,,
load,0,0,1,2,,
loaded,0,0,0,1,,
loaves,0,1,0,0,,
lobster,0,1,0,1,,
lobster?,0,0,0,1,,
local,0,3,0,0,,
locals,1,0,0,0,,
lock,0,0,0,1,,
locked,0,2,0,1,,
locking,0,1,0,0,,
log,0,0,0,1,,
logan,0,6,0,3,,
logan!,0,1,0,0,,
logan!!,0,1,0,0,,
logging,0,1,0,0,,
logic,1,0,0,1,,
logical,1,0,0,1,,
logo,0,0,0,1,,
loins,0,0,0,1,,
lok,1,0,0,0,,
!!!lol,1,0,0,0,,
lol,191,121,51,179,,
lol!,12,7,1,2,,
lol~,1,0,0,0,,
lol?,0,0,0,1,,
lol!!,2,3,1,0,,
lol(;,0,1,0,0,,
lol!!!,2,2,1,1,,
loljkjk!,0,1,0,0,,
lolol,4,0,0,1,,
lololol,0,0,0,1,,
lolz,0,2,0,0,,
london,1,2,0,0,,
lonely,0,1,0,0,,
lonesome,0,1,0,0,,
long,10,12,5,17,,
long!,1,0,0,0,,
long*,0,0,0,1,,
long??,0,1,0,0,,
longer,1,3,2,9,,
longest,0,0,0,2,,
longs,0,1,0,0,,
looft!!!!!,1,0,0,0,,
look,21,12,6,22,,
look!,1,0,0,0,,
look?,0,0,1,0,,
looked,5,3,3,1,,
lookin,0,0,0,2,,
looking,13,5,1,5,,
looking*,0,0,0,1,,
looking?,1,0,0,0,,
looks,2,3,0,12,,
loomed,0,0,1,0,,
looooove,1,0,0,0,,
loooove,0,0,0,1,,
loop!!,1,0,0,0,,
loopy,1,0,0,0,,
loose,1,2,0,2,,
loose?,0,1,0,0,,
loosely,0,1,0,0,,
loosing,0,1,0,0,,
lord,8,4,4,14,,
lord!,2,0,0,1,,
lord!!,0,0,0,1,,
lord!!!,0,1,0,0,,
lords,0,0,1,0,,
loren,1,0,0,0,,
lorentz,0,0,0,1,,
lose,2,3,2,1,,
loser!,1,0,0,0,,
loserville,0,0,1,0,,
loses,0,0,1,1,,
losing,1,0,0,0,,
loss,2,1,0,4,,
lost,4,6,0,9,,
lostt,0,0,0,1,,
lot,8,11,7,21,,
lot!,2,1,0,3,,
lotrimin,0,1,0,0,,
lots,3,4,1,2,,
lots!,1,0,0,0,,
lou',1,0,0,0,,
loud,3,2,0,0,,
loud!!!!,1,0,0,0,,
louder,0,0,0,1,,
loud-just,1,0,0,0,,
loudly,0,0,0,1,,
louis,0,0,0,1,,
louisville,3,1,0,2,,
louisville:,0,0,0,1,,
love,239,166,30,73,,
love!,3,3,1,1,,
love!!!,1,0,0,0,,
love!!!!!!!!!,1,0,0,0,,
loved,14,12,1,4,,
loved!,0,0,1,0,,
loveddddddd,1,0,0,0,,
lovedoves,0,1,0,0,,
loveeee,2,0,0,0,,
loveeeee,1,0,0,0,,
lovegood,0,0,0,1,,
love~light,1,0,0,0,,
lovely,2,0,2,1,,
#lovemypastorstoo!,1,0,0,0,,
lover,0,1,0,0,,
loves,6,15,0,5,,
lovin,1,0,0,0,,
loving,3,0,1,0,,
lovins,0,0,0,1,,
low,1,2,0,2,,
lower,1,0,1,1,,
low-self,0,0,0,1,,
lox?,0,1,0,0,,
loyal,1,0,0,0,,
ls6,0,0,0,1,,
lsat,2,0,0,0,,
luck,17,25,7,12,,
luck!,6,5,2,1,,
luck!!,0,2,0,0,,
luck!!!,1,1,0,0,,
luck!!',0,1,0,0,,
luck!:),1,0,0,0,,
luck!!Ì†ΩÌ∏Ä,1,0,0,0,,
luck!0,1,0,0,0,,
luckily,1,1,0,0,,
lucky,4,2,1,4,,
lucky!!,0,1,0,0,,
ludicrous,0,0,1,0,,
luke,0,1,0,1,,
luna,0,0,0,1,,
lunch,1,3,0,1,,
lunch!,2,0,0,0,,
lunch?,0,0,0,1,,
lungs!!!,0,0,0,1,,
luv,2,0,0,0,,
luvvv,0,1,0,0,,
luxury,0,0,0,1,,
lwc,0,0,0,1,,
lydia,4,0,0,0,,
lyin,0,0,0,1,,
lying,1,1,1,0,,
lyla,1,0,0,0,,
lynn,0,0,0,1,,
lynnette,1,0,0,0,,
lyric,0,1,0,0,,
lyrics,0,2,1,1,,
\m/,0,0,0,1,,
m,3,3,3,1,,
ma,0,0,0,1,,
ma'am,1,0,0,1,,
ma'am!,1,0,0,0,,
mac,0,1,0,1,,
macedonia‚Äîremain,0,0,0,1,,
machine?,0,0,0,1,,
mackenzie,1,0,0,0,,
macklin,0,0,0,1,,
macy's?,1,0,0,0,,
mad,6,3,0,3,,
madball,0,0,0,1,,
maddie,3,0,1,0,,
maddie!,2,0,0,0,,
made,18,17,8,23,,
madeleine's!!,1,0,0,0,,
madeline,1,0,0,0,,
madison,0,1,0,0,,
madness!!!,0,1,0,0,,
magazine,0,1,0,0,,
magazines,0,0,1,1,,
maggie,1,0,0,0,,
magic,0,0,0,3,,
magical,1,0,0,0,,
magnitude,0,0,0,1,,
mail,1,0,1,0,,
main,2,1,1,2,,
maine!!!,1,0,0,0,,
mainline,0,0,0,1,,
mainly,0,1,0,1,,
maintain,0,0,0,1,,
(maintenance,0,0,0,1,,
maintenance,1,0,0,0,,
major,2,0,2,3,,
major?,0,0,1,0,,
majority,0,0,0,1,,
majors,0,2,0,0,,
makayla:,1,0,0,0,,
make,39,34,22,44,,
makedamnsure,0,1,0,0,,
maker,0,0,1,0,,
makes,11,10,1,12,,
makin,1,0,0,0,,
making,8,4,2,11,,
mala,0,1,0,0,,
malabar,0,1,0,0,,
male,0,2,1,0,,
mall,1,0,1,0,,
mallards,0,0,0,1,,
mama,2,0,1,1,,
mamaw,0,3,0,0,,
mamaws/,0,1,0,0,,
mamq!,1,0,0,0,,
man,12,15,7,76,,
man!,2,1,0,8,,
man;,0,0,0,2,,
man?,0,1,1,1,,
man!!,0,2,0,0,,
man!!!,0,0,0,1,,
man!;),0,1,0,0,,
man!!!!,1,0,1,0,,
manage,0,0,0,1,,
manageable,0,0,0,1,,
managed,0,0,0,2,,
manager,1,0,0,0,,
manager?,1,0,0,0,,
mandatory,1,0,0,0,,
mandisa,0,0,1,0,,
mandy,2,0,0,1,,
manifold,0,0,0,1,,
manipualte,0,0,0,1,,
manipulative,0,1,0,0,,
manning,0,0,1,0,,
man's,0,0,0,1,,
mans,0,0,0,1,,
manslaughter,0,0,1,0,,
manuel,0,0,0,1,,
manure,0,0,0,1,,
manwarren,0,0,0,1,,
many,7,30,8,27,,
many?,1,0,0,0,,
mao,0,0,0,1,,
map,0,0,1,0,,
mar,0,0,1,0,,
marathon,0,1,0,0,,
march,1,0,2,0,,
marched,0,0,1,0,,
marco,0,0,0,1,,
marcum,1,0,0,0,,
mariah!,2,0,0,0,,
mariah!!!,1,0,0,0,,
mariah!!!!,2,0,0,0,,
marie,2,0,0,0,,
marijuana,0,0,0,1,,
marilyn,0,0,0,1,,
marilyn!,0,0,0,1,,
marilyn's,0,0,0,1,,
marina!,1,0,0,0,,
mark,2,2,1,2,,
market,3,1,0,0,,
marketing,0,1,0,0,,
married,1,0,1,4,,
marry,1,0,0,1,,
marrying,0,0,0,1,,
mars,1,0,0,0,,
marsha,0,0,0,1,,
martin),0,1,0,0,,
martyr,0,1,0,1,,
martyrs,0,0,0,1,,
marvel,0,0,1,0,,
mary,0,2,1,1,,
mason,0,4,0,0,,
mason!!,0,1,0,0,,
mass,1,0,0,0,,
massachusettians,0,0,0,1,,
masses,0,0,0,1,,
massive,0,0,1,2,,
master,0,0,0,1,,
masterpieces,0,1,0,0,,
masters,0,0,2,2,,
mat,0,0,0,3,,
match,0,0,0,1,,
matched,0,0,0,1,,
matching,0,0,0,1,,
mate,0,0,0,1,,
maternal,1,0,0,0,,
math,1,3,0,2,,
mathematica,1,0,0,0,,
mathew,0,0,0,1,,
mati,0,0,0,1,,
matrix,0,0,0,1,,
matt,2,7,0,4,,
matt!,0,2,0,0,,
matt:,0,0,0,1,,
matter,6,5,5,7,,
matter:,0,0,1,0,,
matters,2,0,0,3,,
matthew,1,0,0,0,,
mattie,0,1,0,0,,
mattingly,1,1,0,1,,
mattinglys,0,0,0,1,,
mattress?,0,1,0,1,,
mattybraps,0,0,0,2,,
mature,0,1,0,1,,
maturity,1,1,0,0,,
maxx,0,1,0,0,,
may,21,17,13,24,,
may!,1,0,0,0,,
maybe,20,14,7,18,,
maybe!!,0,0,0,1,,
maybe??,0,1,0,0,,
mayer,1,0,0,0,,
mayer!,1,0,0,0,,
mayflower,0,0,0,1,,
mayo,1,0,0,0,,
mayor,0,0,0,1,,
may's,1,0,0,0,,
mazda,3,0,1,0,,
mccarty,0,0,0,1,,
mcdonald's,1,0,1,0,,
mcdonalds,0,0,0,1,,
mcgirr,1,0,0,0,,
mcgriddle,0,0,0,1,,
mcgriddles!!!!,0,1,0,0,,
mckinley,1,0,0,0,,
me,176,115,46,158,,
me!,9,6,2,4,,
me),1,0,0,0,,
me;,0,1,0,0,,
me?,6,0,1,2,,
me!!,1,0,0,0,,
me?!,1,1,0,0,,
me!!!,0,1,0,0,,
me!!!:),0,0,0,1,,
meadows,0,2,0,1,,
meagan,1,0,0,0,,
meal,2,3,0,2,,
mean,16,9,4,16,,
mean!,1,0,0,0,,
mean?,1,0,0,1,,
mean???,1,0,0,0,,
meana,0,1,0,0,,
meaning,1,1,0,3,,
means,3,3,1,15,,
means!,0,1,0,0,,
meant,4,5,0,4,,
meanwhile,1,1,0,0,,
measure,0,0,2,1,,
measured,0,0,1,0,,
measures,0,0,1,0,,
meat,0,0,0,1,,
meat!,0,1,0,0,,
meatball,0,0,0,1,,
meddle,0,0,0,1,,
media,2,0,0,1,,
medical,1,0,0,1,,
medically,0,0,0,1,,
meditation,0,0,0,1,,
mediterranean,0,1,0,0,,
meds,1,0,0,2,,
med-schooler,1,0,0,0,,
meee!Ì†ΩÌ±å,1,0,0,0,,
meeee,0,1,1,0,,
meeeeeeee!!!!lol,0,1,0,0,,
meet,4,1,2,4,,
meet!!,0,1,0,0,,
meeting,3,3,1,0,,
meets,1,0,0,0,,
meets!,1,0,0,0,,
megan,1,0,0,0,,
megan!,1,0,0,0,,
megan's,0,1,0,0,,
megapixel,0,0,0,1,,
megs,1,0,1,0,,
meh,0,0,1,1,,
mehh,0,1,0,0,,
meininger,0,0,0,1,,
mel,1,0,0,0,,
mel!,1,0,0,0,,
melanie,1,0,0,0,,
melissa,3,0,0,2,,
melissa!,1,0,0,0,,
melt,1,0,0,0,,
meltdown,0,1,0,0,,
melted,0,2,0,0,,
member,1,0,0,2,,
members,2,1,0,2,,
membership,4,1,0,0,,
memberships,1,0,0,0,,
memorable,0,1,0,0,,
memorial,1,0,0,0,,
memories,3,2,0,5,,
memorized,1,0,0,0,,
memory,1,1,1,1,,
memory!!!,0,1,0,0,,
memory's,0,1,0,0,,
men,6,5,0,9,,
menagerie!,0,1,0,0,,
men's,0,0,1,1,,
ment,0,0,0,1,,
mental,1,0,0,2,,
mention,2,0,0,0,,
mentions,0,0,0,1,,
mentor,0,1,0,0,,
mentoring,1,0,0,0,,
men(tumblr,0,0,0,1,,
meow,1,0,0,0,,
meow!!!!,1,0,0,0,,
mercenary?,0,0,0,1,,
mercer,2,0,0,0,,
mercies,1,0,0,0,,
mercy,0,0,0,2,,
mere,0,1,0,0,,
merely,0,0,0,2,,
mermaaaaaid,0,1,0,0,,
(merry,1,0,0,0,,
merry,6,16,0,6,,
mess,1,0,1,0,,
message,5,2,2,7,,
message?,0,1,0,0,,
messages,0,0,0,1,,
messed,0,0,1,0,,
messiah,0,0,0,1,,
messing,0,0,0,1,,
met,3,0,1,5,,
meta,0,0,0,1,,
metal,0,0,0,14,,
metalinjection,0,0,0,1,,
metaphors,0,0,0,1,,
metcalfe,0,0,0,1,,
meter,0,0,0,1,,
method,0,0,1,1,,
methods,0,0,0,1,,
metropolitan,0,1,0,0,,
mew,0,0,0,1,,
#NAME?,0,0,0,1,,
mexico,0,2,0,0,,
mgk,1,0,0,0,,
mhmm,0,0,1,0,,
mia,1,0,0,0,,
miata,0,0,0,2,,
mibbie,1,0,0,0,,
micah,0,1,0,1,,
mice,0,0,0,1,,
michael,2,1,1,1,,
michael!!,1,0,0,0,,
michael!!!,1,0,0,0,,
michael!!!!!,1,0,0,0,,
michelangelo,0,0,0,1,,
michelle,2,0,0,0,,
michonne,1,0,1,0,,
mickey,1,0,1,0,,
middle,0,0,0,2,,
middle-aged,0,1,0,0,,
midnight,1,0,1,0,,
midst,0,1,0,1,,
midterm,1,0,0,0,,
might,18,10,6,13,,
might've,1,0,0,0,,
mighty,0,0,0,1,,
migraine,1,0,0,0,,
migraine?,1,0,0,0,,
migraines,2,0,0,0,,
mike,1,0,0,0,,
